ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
08.04.2020,08.04.2020,8,08.04.2020,18,04300416,311,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,08.04.2020,20,09.04.2020,8,04501040,420,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,20,08.04.2020,20,08100311,313,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,20,09.04.2020,18,09501736,578,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.04.2020,08.04.2020,18,10.04.2020,10,04300624,300,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,14,09.04.2020,11,09401330,519,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2020,08.04.2020,20,09.04.2020,9,11300725,690,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,08.04.2020,21,09.04.2020,19,11401032,429,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,08.04.2020,19,09.04.2020,14,09401534,115,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,08.04.2020,20,09.04.2020,8,05100105,338,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,08.04.2020,20,09.04.2020,17,02200212,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,20,09.04.2020,6,11200513,399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,08.04.2020,11,08.04.2020,20,03400723,330,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.04.2020,08.04.2020,16,08.04.2020,17,12500928,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,14,08.04.2020,17,09200715,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.04.2020,08.04.2020,21,09.04.2020,10,01100309,288,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,23,09.04.2020,8,01200522,849,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,08.04.2020,15,09.04.2020,6,09300923,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.04.2020,08.04.2020,9,08.04.2020,17,11300826,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,18,09.04.2020,12,04400727,382,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,08.04.2020,8,08.04.2020,15,06300634,571,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,18,10.04.2020,9,03701556,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,09.04.2020,8,10.04.2020,8,03200207,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,09.04.2020,15,10.04.2020,12,08100312,904,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,09.04.2020,12,10.04.2020,14,04400727,385,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,11,09.04.2020,11,04300619,100,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.04.2020,09.04.2020,12,11.04.2020,19,03400829,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,16,10.04.2020,14,05100315,422,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,09.04.2020,10,11.04.2020,10,04500939,1500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
12.04.2020,09.04.2020,20,11.04.2020,13,01300733,800,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.04.2020,09.04.2020,20,11.04.2020,15,07100205,668,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,20,09.04.2020,23,02200212,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
07.05.2020,09.04.2020,15,09.04.2020,15,08100419,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.04.2020,09.04.2020,15,11.04.2020,14,03701554,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,09.04.2020,13,10.04.2020,10,02400623,1000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.04.2020,09.04.2020,18,09.04.2020,18,01100416,2128,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15.04.2020,09.04.2020,23,10.04.2020,9,03601450,120,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,7,09.04.2020,15,07601544,335,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,14,09.04.2020,20,04300623,495,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,09.04.2020,22,10.04.2020,15,07501032,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.04.2020,09.04.2020,18,11.04.2020,16,07400720,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,16,10.04.2020,13,01300835,400,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,18,10.04.2020,7,08401246,716,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,18,10.04.2020,10,03400725,0,Ja,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,22,10.04.2020,13,03601347,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,09.04.2020,22,10.04.2020,10,02400624,2938,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,09.04.2020,18,12.04.2020,13,07200414,470,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,09.04.2020,10,09.04.2020,16,06100101,537,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,09.04.2020,13,09.04.2020,22,08401139,679,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,09.04.2020,18,09.04.2020,19,08401245,304,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,09.04.2020,15,09.04.2020,16,09100101,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.04.2020,09.04.2020,17,09.04.2020,17,07300618,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
10.04.2020,09.04.2020,13,09.04.2020,20,02300419,652,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,09.04.2020,17,09.04.2020,17,05400943,1,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
14.04.2020,09.04.2020,12,09.04.2020,12,08200730,1678,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,09.04.2020,12,09.04.2020,17,01300835,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,10.04.2020,18,11.04.2020,10,04300413,565,Nein,Kinderfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
10.04.2020,10.04.2020,10,10.04.2020,10,04300619,700,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.04.2020,10.04.2020,20,11.04.2020,7,01300835,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,17,10.04.2020,18,01401044,149,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,13,10.04.2020,15,01100310,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,14,10.04.2020,14,03601245,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,13,10.04.2020,15,09501737,1365,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,15,10.04.2020,17,09200613,619,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2020,10.04.2020,9,13.04.2020,9,02300418,859,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,10.04.2020,18,11.04.2020,10,01200520,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,10.04.2020,17,10.04.2020,21,01200519,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,10.04.2020,21,11.04.2020,8,02500833,520,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.04.2020,10.04.2020,18,11.04.2020,23,04100101,15,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
11.04.2020,10.04.2020,19,10.04.2020,22,01100312,1100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,10.04.2020,10,11.04.2020,8,02300315,395,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,10.04.2020,18,11.04.2020,18,04300414,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,10.04.2020,19,11.04.2020,11,02300315,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,10.04.2020,14,10.04.2020,14,01200518,160,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.04.2020,10.04.2020,17,10.04.2020,17,05200630,0,Ja,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,10.04.2020,23,11.04.2020,9,02300419,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,10.04.2020,20,12.04.2020,8,01100311,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
07.05.2020,10.04.2020,17,11.04.2020,12,05300841,470,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2020,10.04.2020,11,11.04.2020,12,12601134,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,10.04.2020,10,11.04.2020,9,04500939,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
05.05.2020,10.04.2020,18,11.04.2020,11,02400624,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,10.04.2020,19,11.04.2020,15,03200207,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15.04.2020,10.04.2020,18,13.04.2020,13,07300515,385,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,10.04.2020,18,13.04.2020,13,07300515,385,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,12,11.04.2020,14,03601346,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
29.04.2020,11.04.2020,14,11.04.2020,17,03400721,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,11.04.2020,11,11.04.2020,14,11300826,199,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,11.04.2020,21,13.04.2020,13,03400826,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,13,11.04.2020,16,02200210,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,15,11.04.2020,22,10100101,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,11.04.2020,15,13.04.2020,11,11100206,212,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
28.04.2020,11.04.2020,13,13.04.2020,14,03601139,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,11,11.04.2020,16,01400937,659,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,11.04.2020,17,14.04.2020,17,03500934,4000,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.04.2020,11.04.2020,12,11.04.2020,15,02500832,404,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,11.04.2020,0,11.04.2020,1,05300736,576,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,21,11.04.2020,23,04100101,598,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.04.2020,11.04.2020,13,11.04.2020,14,05200629,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.04.2020,11.04.2020,15,12.04.2020,11,12500824,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.04.2020,11.04.2020,14,14.04.2020,13,01300834,715,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
19.04.2020,11.04.2020,13,11.04.2020,14,10400939,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2020,11.04.2020,18,14.04.2020,14,01200520,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,11.04.2020,10,11.04.2020,18,02200210,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,11.04.2020,14,13.04.2020,12,07400720,666,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.04.2020,11.04.2020,18,11.04.2020,23,01300834,30,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
18.04.2020,11.04.2020,12,11.04.2020,22,06400839,485,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.04.2020,11.04.2020,14,11.04.2020,15,03601243,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,20,11.04.2020,23,01401047,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,11.04.2020,20,12.04.2020,13,05100103,475,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,15,11.04.2020,21,06100103,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,20,12.04.2020,12,02300315,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,13,12.04.2020,10,02100101,1078,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,10,12.04.2020,16,08100206,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,11.04.2020,13,12.04.2020,12,07400720,900,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
12.04.2020,11.04.2020,20,12.04.2020,12,03601346,711,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,11.04.2020,11,12.04.2020,10,09200511,850,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.04.2020,11.04.2020,12,12.04.2020,18,02500832,559,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
14.04.2020,11.04.2020,18,12.04.2020,19,04501043,584,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,14,14.04.2020,10,08301037,240,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,11,11.04.2020,17,09301126,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,17,12.04.2020,16,03701658,259,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
13.04.2020,11.04.2020,14,13.04.2020,12,07400720,999,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
25.04.2020,11.04.2020,19,12.04.2020,14,11300722,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,14,11.04.2020,23,09200511,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,11.04.2020,15,14.04.2020,5,03400721,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,12.04.2020,15,12.04.2020,17,02400522,200,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,18,13.04.2020,18,03701658,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.04.2020,12.04.2020,8,12.04.2020,14,01300834,432,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,20,13.04.2020,11,04501042,288,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,21,13.04.2020,8,08100415,1054,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,19,13.04.2020,14,03601142,556,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,12.04.2020,13,13.04.2020,10,06300527,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,12.04.2020,19,13.04.2020,7,01300835,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,21,12.04.2020,21,01200626,1,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
13.04.2020,12.04.2020,8,13.04.2020,11,09501939,850,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.04.2020,12.04.2020,19,12.04.2020,21,07200307,1100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,19,13.04.2020,13,09401433,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,12.04.2020,17,12.04.2020,19,01200629,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
29.04.2020,12.04.2020,17,13.04.2020,20,05100209,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,12.04.2020,20,13.04.2020,16,09100203,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,19,12.04.2020,23,12100204,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,14,12.04.2020,20,03601243,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,11,12.04.2020,20,07601546,529,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.04.2020,12.04.2020,0,14.04.2020,0,07200308,200,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,12.04.2020,16,14.04.2020,10,08200623,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,18,13.04.2020,9,01300835,70,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,18,13.04.2020,9,02400624,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,7,13.04.2020,14,01100310,1420,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
18.04.2020,12.04.2020,17,13.04.2020,10,02300315,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,13,14.04.2020,0,10100102,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,16,14.04.2020,7,12601031,300,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,13,13.04.2020,11,07300516,963,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.04.2020,12.04.2020,12,12.04.2020,13,06400838,1650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,12.04.2020,12,14.04.2020,13,10200423,600,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
14.04.2020,12.04.2020,23,12.04.2020,23,04500939,564,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.04.2020,12.04.2020,11,12.04.2020,11,08100209,1,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.04.2020,12.04.2020,14,12.04.2020,14,05100209,400,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.04.2020,12.04.2020,13,13.04.2020,16,01100101,867,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15.04.2020,12.04.2020,20,14.04.2020,10,05200423,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.04.2020,12.04.2020,18,15.04.2020,18,08100417,280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.04.2020,12.04.2020,19,15.04.2020,18,01300836,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.04.2020,13.04.2020,19,16.04.2020,10,03500936,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,13.04.2020,16,14.04.2020,9,02500830,327,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.04.2020,13.04.2020,14,13.04.2020,18,11501341,379,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,13.04.2020,8,13.04.2020,14,07100204,480,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,13.04.2020,20,13.04.2020,20,02400623,331,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.04.2020,13.04.2020,18,14.04.2020,9,07300516,260,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.04.2020,13.04.2020,18,14.04.2020,14,01300836,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
