continent,country,year,life_expectancy,fertility,population
Asia,Iran,1962,47.22,6.91,23071426.0
Asia,Iran,1963,47.83,6.9,23680433.0
Asia,Iran,1964,48.43,6.87,24308080.0
Asia,Iran,1965,49.04,6.83,24955116.0
Asia,Iran,1966,49.66,6.77,25624650.0
Asia,Iran,1967,50.3,6.7,26318116.0
Asia,Iran,1968,50.98,6.62,27032944.0
Asia,Iran,1969,51.67,6.53,27765239.0
Asia,Iran,1970,52.43,6.44,28514011.0
Asia,Iran,1971,53.28,6.36,29281130.0
Asia,Iran,1972,54.24,6.29,30073845.0
Asia,Iran,1973,55.24,6.24,30903565.0
Asia,Iran,1974,56.24,6.21,31784896.0
Asia,Iran,1975,57.1,6.21,32730555.0
Asia,Iran,1976,57.64,6.24,33739231.0
Asia,Iran,1977,57.78,6.29,34814231.0
Asia,Iran,1978,57.52,6.35,35977589.0
Asia,Iran,1979,56.95,6.42,37256771.0
Asia,Iran,1980,56.24,6.48,38668222.0
Asia,Iran,1981,55.62,6.52,40209077.0
Asia,Iran,1982,55.32,6.52,41862373.0
Asia,Iran,1983,55.49,6.47,43610506.0
Asia,Iran,1984,56.19,6.37,45429019.0
Asia,Iran,1985,57.39,6.22,47290793.0
Asia,Iran,1986,59.01,6.02,49205577.0
Asia,Iran,1987,60.83,5.76,51152122.0
Asia,Iran,1988,62.67,5.47,53035939.0
Asia,Iran,1989,64.43,5.15,54735239.0
Asia,Iran,1990,66.0,4.82,56169196.0
Asia,Iran,1991,67.8,4.48,57288039.0
Asia,Iran,1992,68.5,4.14,58130099.0
Asia,Iran,1993,69.1,3.81,58811858.0
Asia,Iran,1994,69.6,3.49,59501292.0
Asia,Iran,1995,69.9,3.2,60318632.0
Asia,Iran,1996,69.8,2.95,61306632.0
Asia,Iran,1997,70.3,2.72,62426086.0
Asia,Iran,1998,70.8,2.51,63616065.0
Asia,Iran,1999,71.3,2.34,64780362.0
Asia,Iran,2000,71.4,2.19,65850062.0
Asia,Iran,2001,71.3,2.08,66812736.0
Asia,Iran,2002,71.3,1.99,67696677.0
Asia,Iran,2003,70.1,1.93,68522074.0
Asia,Iran,2004,71.5,1.9,69321953.0
Asia,Iran,2005,71.9,1.87,70122115.0
Asia,Iran,2006,72.4,1.87,70923164.0
Asia,Iran,2007,72.8,1.87,71720859.0
Asia,Iran,2008,73.1,1.88,72530693.0
Asia,Iran,2009,73.4,1.89,73370982.0
Asia,Iran,2010,73.7,1.9,74253373.0
Asia,Iran,2011,74.1,1.91,75184322.0
Asia,Iran,2012,74.3,1.92,76156975.0
Asia,Iran,2013,74.5,1.92,77152445.0
Asia,Iran,2014,74.6,1.92,78143644.0
Asia,Iran,2015,74.6,1.91,79109272.0
Asia,Iraq,1950,34.34,8.11,5719191.0
Asia,Iraq,1951,35.08,7.88,5901507.0
Asia,Iraq,1952,36.58,7.44,6065012.0
Asia,Iraq,1953,38.04,7.07,6216130.0
Asia,Iraq,1954,39.45,6.76,6360435.0
Asia,Iraq,1955,40.81,6.52,6502655.0
Asia,Iraq,1956,42.11,6.34,6646641.0
Asia,Iraq,1957,43.38,6.23,6795399.0
Asia,Iraq,1958,44.61,6.18,6951160.0
Asia,Iraq,1959,45.79,6.19,7115509.0
Asia,Iraq,1960,46.96,6.25,7289759.0
Asia,Iraq,1961,48.11,6.36,7475354.0
Asia,Iraq,1962,49.24,6.51,7674220.0
Asia,Iraq,1963,50.36,6.69,7888914.0
Asia,Iraq,1964,51.46,6.87,8122200.0
Asia,Iraq,1965,52.52,7.04,8375791.0
Asia,Iraq,1966,53.51,7.19,8651167.0
Asia,Iraq,1967,54.42,7.3,8947399.0
Asia,Iraq,1968,55.24,7.36,9260685.0
Asia,Iraq,1969,55.96,7.38,9585576.0
Asia,Iraq,1970,56.61,7.36,9917982.0
Asia,Iraq,1971,57.21,7.31,10255904.0
Asia,Iraq,1972,57.77,7.23,10599846.0
Asia,Iraq,1973,58.31,7.15,10951169.0
Asia,Iraq,1974,58.81,7.07,11312304.0
Asia,Iraq,1975,59.19,6.99,11684585.0
Asia,Iraq,1976,59.35,6.92,12068195.0
Asia,Iraq,1977,59.26,6.83,12460997.0
Asia,Iraq,1978,58.94,6.75,12859226.0
Asia,Iraq,1979,58.44,6.66,13257910.0
Asia,Iraq,1980,57.91,6.57,13653358.0
Asia,Iraq,1981,57.52,6.49,14046273.0
Asia,Iraq,1982,57.41,6.41,14437661.0
Asia,Iraq,1983,57.68,6.34,14824876.0
Asia,Iraq,1984,58.34,6.28,15204746.0
Asia,Iraq,1985,59.36,6.22,15576396.0
Asia,Iraq,1986,60.65,6.16,15937864.0
Asia,Iraq,1987,62.05,6.11,16293719.0
Asia,Iraq,1988,63.41,6.04,16657708.0
Asia,Iraq,1989,64.65,5.97,17048167.0
Asia,Iraq,1990,65.7,5.88,17478455.0
Asia,Iraq,1991,63.9,5.79,17952909.0
Asia,Iraq,1992,65.4,5.7,18468521.0
Asia,Iraq,1993,65.4,5.61,19021967.0
Asia,Iraq,1994,65.4,5.51,19606895.0
Asia,Iraq,1995,65.3,5.42,20217759.0
Asia,Iraq,1996,65.3,5.32,20855408.0
Asia,Iraq,1997,65.2,5.23,21519356.0
Asia,Iraq,1998,65.7,5.14,22200835.0
Asia,Iraq,1999,65.9,5.05,22888600.0
Asia,Iraq,2000,65.8,4.97,23574751.0
Asia,Iraq,2001,66.4,4.88,24258794.0
Asia,Iraq,2002,66.1,4.8,24943793.0
Asia,Iraq,2003,66.1,4.71,25630426.0
Asia,Iraq,2004,66.3,4.63,26320530.0
Asia,Iraq,2005,65.7,4.56,27017712.0
Asia,Iraq,2006,65.1,4.48,27716983.0
Asia,Iraq,2007,65.3,4.41,28423538.0
Asia,Iraq,2008,66.6,4.34,29163327.0
Asia,Iraq,2009,67.1,4.28,29970634.0
Asia,Iraq,2010,67.3,4.21,30868156.0
Asia,Iraq,2011,67.7,4.15,31867758.0
Asia,Iraq,2012,68.1,4.09,32957622.0
Asia,Iraq,2013,68.3,4.03,34107366.0
Asia,Iraq,2014,67.7,3.97,35273293.0
Asia,Iraq,2015,67.4,3.91,36423395.0
Asia,Israel,1950,64.09,4.52,1257971.0
Asia,Israel,1951,64.42,4.45,1354097.0
Asia,Israel,1952,65.04,4.32,1451493.0
Asia,Israel,1953,65.62,4.21,1546239.0
Asia,Israel,1954,66.15,4.11,1635786.0
Asia,Israel,1955,66.65,4.03,1718955.0
Asia,Israel,1956,67.1,3.96,1796009.0
Asia,Israel,1957,67.51,3.92,1868581.0
Asia,Israel,1958,67.89,3.88,1939449.0
Asia,Israel,1959,68.24,3.86,2012158.0
Asia,Israel,1960,68.55,3.84,2089891.0
Asia,Israel,1961,68.85,3.84,2174271.0
Asia,Israel,1962,69.13,3.83,2264304.0
Asia,Israel,1963,69.41,3.82,2355929.0
Asia,Israel,1964,69.68,3.82,2443297.0
Asia,Israel,1965,69.93,3.81,2522530.0
Asia,Israel,1966,70.17,3.8,2591594.0
Asia,Israel,1967,70.39,3.8,2652697.0
Asia,Israel,1968,70.6,3.81,2711303.0
Asia,Israel,1969,70.78,3.81,2775162.0
Asia,Israel,1970,70.96,3.82,2849623.0
Asia,Israel,1971,71.13,3.81,2936668.0
Asia,Israel,1972,71.33,3.8,3033919.0
Asia,Israel,1973,71.54,3.77,3137029.0
Asia,Israel,1974,71.78,3.72,3239561.0
Asia,Israel,1975,72.04,3.66,3336760.0
Asia,Israel,1976,72.33,3.59,3427662.0
Asia,Israel,1977,72.62,3.51,3513516.0
Asia,Israel,1978,72.9,3.43,3594470.0
Asia,Israel,1979,73.19,3.35,3671264.0
Asia,Israel,1980,73.47,3.28,3744667.0
Asia,Israel,1981,73.74,3.22,3815270.0
Asia,Israel,1982,73.99,3.17,3883547.0
Asia,Israel,1983,74.49,3.13,3950241.0
Asia,Israel,1984,74.78,3.11,4016229.0
Asia,Israel,1985,75.1,3.09,4082781.0
Asia,Israel,1986,74.92,3.07,4148764.0
Asia,Israel,1987,75.29,3.06,4215756.0
Asia,Israel,1988,75.65,3.04,4290860.0
Asia,Israel,1989,76.24,3.02,4383341.0
Asia,Israel,1990,76.7,3.0,4499161.0
Asia,Israel,1991,76.5,2.97,4641600.0
Asia,Israel,1992,76.3,2.95,4806983.0
Asia,Israel,1993,76.9,2.94,4985652.0
Asia,Israel,1994,77.1,2.93,5163901.0
Asia,Israel,1995,77.4,2.92,5331622.0
Asia,Israel,1996,77.7,2.92,5486219.0
Asia,Israel,1997,77.9,2.93,5630066.0
Asia,Israel,1998,78.1,2.93,5764197.0
Asia,Israel,1999,78.5,2.92,5891263.0
Asia,Israel,2000,78.6,2.92,6013711.0
Asia,Israel,2001,78.8,2.92,6129980.0
Asia,Israel,2002,78.6,2.91,6240215.0
Asia,Israel,2003,79.1,2.91,6350762.0
Asia,Israel,2004,79.5,2.91,6470045.0
Asia,Israel,2005,79.7,2.91,6603677.0
Asia,Israel,2006,79.6,2.91,6754836.0
Asia,Israel,2007,80.3,2.91,6920762.0
Asia,Israel,2008,80.6,2.92,7093808.0
Asia,Israel,2009,81.0,2.92,7262964.0
Asia,Israel,2010,81.6,2.92,7420368.0
Asia,Israel,2011,81.6,2.92,7563334.0
Asia,Israel,2012,82.1,2.91,7694507.0
Asia,Israel,2013,82.0,2.9,7817818.0
Asia,Israel,2014,81.3,2.88,7939483.0
Asia,Israel,2015,82.1,2.86,8064036.0
Asia,Japan,1950,59.29,3.51,82199470.0
Asia,Japan,1951,60.98,3.37,83794452.0
Asia,Japan,1952,63.02,3.1,85174909.0
Asia,Japan,1953,63.36,2.86,86378004.0
Asia,Japan,1954,64.6,2.65,87438747.0
Asia,Japan,1955,65.76,2.47,88389994.0
Asia,Japan,1956,65.62,2.32,89262489.0
Asia,Japan,1957,65.49,2.2,90084818.0
Asia,Japan,1958,67.11,2.11,90883290.0
Asia,Japan,1959,67.49,2.04,91681713.0
Asia,Japan,1960,67.78,2.0,92500754.0
Asia,Japan,1961,68.43,1.98,93357259.0
Asia,Japan,1962,68.71,1.97,94263646.0
Asia,Japan,1963,69.79,1.97,95227653.0
Asia,Japan,1964,70.26,1.97,96253064.0
Asia,Japan,1965,70.31,1.98,97341852.0
Asia,Japan,1966,71.12,2.0,98494630.0
Asia,Japan,1967,71.41,2.02,99711082.0
Asia,Japan,1968,71.73,2.05,100988866.0
Asia,Japan,1969,71.96,2.08,102323674.0
Asia,Japan,1970,72.05,2.1,103707537.0
Asia,Japan,1971,72.87,2.11,105142875.0
Asia,Japan,1972,73.39,2.11,106616535.0
Asia,Japan,1973,73.45,2.09,108085729.0
Asia,Japan,1974,73.88,2.05,109495053.0
Asia,Japan,1975,74.38,2.0,110804519.0
Asia,Japan,1976,74.78,1.94,111992858.0
Asia,Japan,1977,75.35,1.89,113067848.0
Asia,Japan,1978,75.67,1.84,114054587.0
Asia,Japan,1979,76.18,1.8,114993274.0
Asia,Japan,1980,76.16,1.78,115912104.0
Asia,Japan,1981,76.57,1.76,116821569.0
Asia,Japan,1982,77.08,1.75,117708919.0
Asia,Japan,1983,77.11,1.74,118552097.0
Asia,Japan,1984,77.5,1.73,119318921.0
Asia,Japan,1985,77.8,1.72,119988663.0
Asia,Japan,1986,78.22,1.7,120551455.0
Asia,Japan,1987,78.63,1.67,121021830.0
Asia,Japan,1988,78.54,1.64,121432942.0
Asia,Japan,1989,78.97,1.61,121831143.0
Asia,Japan,1990,79.0,1.57,122249285.0
Asia,Japan,1991,79.1,1.54,122702527.0
Asia,Japan,1992,79.3,1.5,123180357.0
Asia,Japan,1993,79.4,1.47,123658854.0
Asia,Japan,1994,79.8,1.44,124101546.0
Asia,Japan,1995,79.7,1.41,124483305.0
Asia,Japan,1996,80.2,1.39,124794817.0
Asia,Japan,1997,80.4,1.37,125048424.0
Asia,Japan,1998,80.5,1.35,125266403.0
Asia,Japan,1999,80.6,1.34,125481050.0
Asia,Japan,2000,81.0,1.32,125714674.0
Asia,Japan,2001,81.3,1.31,125974298.0
Asia,Japan,2002,81.6,1.3,126249509.0
Asia,Japan,2003,81.7,1.3,126523884.0
Asia,Japan,2004,81.9,1.3,126773081.0
Asia,Japan,2005,82.0,1.31,126978754.0
Asia,Japan,2006,82.2,1.32,127136576.0
Asia,Japan,2007,82.4,1.33,127250015.0
Asia,Japan,2008,82.5,1.34,127317900.0
Asia,Japan,2009,82.7,1.36,127340884.0
Asia,Japan,2010,82.7,1.37,127319802.0
Asia,Japan,2011,82.6,1.39,127252900.0
Asia,Japan,2012,82.9,1.41,127139821.0
Asia,Japan,2013,83.0,1.42,126984964.0
Asia,Japan,2014,83.1,1.43,126794564.0
Asia,Japan,2015,83.2,1.45,126573481.0
Asia,Jordan,1950,45.09,7.56,448861.0
Asia,Jordan,1951,45.56,7.5,503116.0
Asia,Jordan,1952,46.45,7.39,542123.0
Asia,Jordan,1953,47.34,7.32,574887.0
Asia,Jordan,1954,48.23,7.28,608017.0
Asia,Jordan,1955,49.09,7.28,645724.0
Asia,Jordan,1956,49.95,7.31,689705.0
Asia,Jordan,1957,50.8,7.37,739263.0
Asia,Jordan,1958,51.65,7.46,791658.0
Asia,Jordan,1959,52.48,7.57,842721.0
Asia,Jordan,1960,53.3,7.69,888632.0
Asia,Jordan,1961,54.12,7.8,927850.0
Asia,Jordan,1962,54.94,7.9,962783.0
Asia,Jordan,1963,55.75,7.98,1000506.0
Asia,Jordan,1964,56.55,8.03,1050725.0
Asia,Jordan,1965,57.35,8.06,1119798.0
Asia,Jordan,1966,58.13,8.05,1210948.0
Asia,Jordan,1967,58.9,8.03,1320414.0
Asia,Jordan,1968,59.66,8.0,1438986.0
Asia,Jordan,1969,60.42,7.97,1553585.0
Asia,Jordan,1970,61.15,7.93,1654769.0
Asia,Jordan,1971,61.87,7.88,1739903.0
Asia,Jordan,1972,62.59,7.82,1811870.0
Asia,Jordan,1973,63.3,7.75,1873548.0
Asia,Jordan,1974,63.98,7.68,1929939.0
Asia,Jordan,1975,64.64,7.6,1985121.0
Asia,Jordan,1976,65.28,7.52,2039114.0
Asia,Jordan,1977,65.89,7.46,2091716.0
Asia,Jordan,1978,66.46,7.39,2146662.0
Asia,Jordan,1979,67.0,7.33,2208562.0
Asia,Jordan,1980,67.51,7.26,2280670.0
Asia,Jordan,1981,68.0,7.18,2365665.0
Asia,Jordan,1982,68.45,7.07,2462968.0
Asia,Jordan,1983,68.9,6.94,2568582.0
Asia,Jordan,1984,69.33,6.77,2676515.0
Asia,Jordan,1985,69.75,6.58,2782885.0
Asia,Jordan,1986,70.15,6.37,2884065.0
Asia,Jordan,1987,70.52,6.16,2982349.0
Asia,Jordan,1988,70.87,5.94,3086664.0
Asia,Jordan,1989,71.2,5.73,3209466.0
Asia,Jordan,1990,71.5,5.54,3358453.0
Asia,Jordan,1991,71.9,5.35,3538663.0
Asia,Jordan,1992,72.2,5.17,3743944.0
Asia,Jordan,1993,72.2,5.0,3957221.0
Asia,Jordan,1994,72.4,4.83,4154813.0
Asia,Jordan,1995,72.5,4.68,4320158.0
Asia,Jordan,1996,72.6,4.53,4448113.0
Asia,Jordan,1997,72.8,4.4,4545248.0
Asia,Jordan,1998,73.0,4.27,4621329.0
Asia,Jordan,1999,73.2,4.16,4691402.0
Asia,Jordan,2000,73.4,4.05,4767476.0
Asia,Jordan,2001,73.6,3.97,4850227.0
Asia,Jordan,2002,73.8,3.89,4938935.0
Asia,Jordan,2003,74.0,3.83,5042538.0
Asia,Jordan,2004,74.1,3.78,5171633.0
Asia,Jordan,2005,74.5,3.73,5332982.0
Asia,Jordan,2006,75.5,3.69,5530218.0
Asia,Jordan,2007,76.3,3.64,5759424.0
Asia,Jordan,2008,76.9,3.59,6010035.0
Asia,Jordan,2009,77.5,3.53,6266865.0
Asia,Jordan,2010,77.9,3.46,6517912.0
Asia,Jordan,2011,78.1,3.39,6760371.0
Asia,Jordan,2012,78.2,3.31,6994451.0
Asia,Jordan,2013,78.3,3.24,7214832.0
Asia,Jordan,2014,78.4,3.18,7416083.0
Asia,Jordan,2015,78.5,3.12,7594547.0
Asia,Kazakhstan,1950,54.41,4.3,6702996.0
Asia,Kazakhstan,1951,54.67,4.33,6831158.0
Asia,Kazakhstan,1952,55.15,4.39,7041605.0
Asia,Kazakhstan,1953,55.63,4.43,7315507.0
Asia,Kazakhstan,1954,56.11,4.48,7636765.0
Asia,Kazakhstan,1955,56.58,4.52,7992002.0
Asia,Kazakhstan,1956,57.05,4.55,8370674.0
Asia,Kazakhstan,1957,57.51,4.57,8764961.0
Asia,Kazakhstan,1958,57.98,4.59,9169484.0
Asia,Kazakhstan,1959,58.44,4.59,9580809.0
Asia,Kazakhstan,1960,58.91,4.56,9995997.0
Asia,Kazakhstan,1961,59.38,4.51,10411040.0
Asia,Kazakhstan,1962,59.85,4.44,10819503.0
Asia,Kazakhstan,1963,60.31,4.33,11211938.0
Asia,Kazakhstan,1964,60.79,4.2,11577537.0
Asia,Kazakhstan,1965,61.24,4.06,11909001.0
Asia,Kazakhstan,1966,61.69,3.92,12200891.0
Asia,Kazakhstan,1967,62.12,3.79,12455366.0
Asia,Kazakhstan,1968,62.53,3.68,12682452.0
Asia,Kazakhstan,1969,62.92,3.6,12897025.0
Asia,Kazakhstan,1970,63.27,3.54,13109992.0
Asia,Kazakhstan,1971,63.6,3.49,13325342.0
Asia,Kazakhstan,1972,63.89,3.44,13540301.0
Asia,Kazakhstan,1973,64.16,3.39,13751019.0
Asia,Kazakhstan,1974,64.4,3.32,13950987.0
Asia,Kazakhstan,1975,64.64,3.25,14136006.0
Asia,Kazakhstan,1976,64.88,3.18,14304946.0
Asia,Kazakhstan,1977,65.13,3.11,14461278.0
Asia,Kazakhstan,1978,65.41,3.05,14610810.0
Asia,Kazakhstan,1979,65.71,3.0,14761509.0
Asia,Kazakhstan,1980,66.05,2.97,14918991.0
Asia,Kazakhstan,1981,66.43,2.97,15082185.0
Asia,Kazakhstan,1982,66.84,2.97,15248458.0
Asia,Kazakhstan,1983,67.28,2.99,15419452.0
Asia,Kazakhstan,1984,67.7,3.01,15596920.0
Asia,Kazakhstan,1985,68.07,3.02,15780002.0
Asia,Kazakhstan,1986,68.34,3.03,15972360.0
Asia,Kazakhstan,1987,68.48,3.02,16167926.0
Asia,Kazakhstan,1988,68.47,2.98,16344308.0
Asia,Kazakhstan,1989,68.31,2.92,16471843.0
Asia,Kazakhstan,1990,68.0,2.84,16530027.0
Asia,Kazakhstan,1991,67.6,2.73,16514269.0
Asia,Kazakhstan,1992,67.1,2.61,16433379.0
Asia,Kazakhstan,1993,65.3,2.48,16297681.0
Asia,Kazakhstan,1994,64.6,2.36,16123445.0
Asia,Kazakhstan,1995,63.6,2.24,15925913.0
Asia,Kazakhstan,1996,63.5,2.13,15704673.0
Asia,Kazakhstan,1997,63.9,2.05,15465649.0
Asia,Kazakhstan,1998,64.2,1.98,15238339.0
Asia,Kazakhstan,1999,65.0,1.94,15059994.0
Asia,Kazakhstan,2000,64.9,1.92,14956769.0
Asia,Kazakhstan,2001,65.1,1.94,14942788.0
Asia,Kazakhstan,2002,65.4,2.0,15010919.0
Asia,Kazakhstan,2003,65.3,2.08,15139324.0
Asia,Kazakhstan,2004,65.3,2.18,15294474.0
Asia,Kazakhstan,2005,65.3,2.28,15451752.0
Asia,Kazakhstan,2006,65.3,2.38,15603072.0
Asia,Kazakhstan,2007,65.8,2.46,15755242.0
Asia,Kazakhstan,2008,67.1,2.51,15915966.0
Asia,Kazakhstan,2009,68.2,2.54,16098356.0
Asia,Kazakhstan,2010,68.5,2.54,16310624.0
Asia,Kazakhstan,2011,69.1,2.52,16554305.0
Asia,Kazakhstan,2012,69.7,2.49,16821455.0
Asia,Kazakhstan,2013,70.0,2.46,17099546.0
Asia,Kazakhstan,2014,70.2,2.43,17371621.0
Asia,Kazakhstan,2015,70.2,2.4,17625226.0
Asia,North Korea,1950,35.8,1.95,10549469.0
Asia,North Korea,1951,26.78,2.41,10248496.0
Asia,North Korea,1952,24.76,3.25,10049026.0
Asia,North Korea,1953,31.74,3.92,9957244.0
Asia,North Korea,1954,42.66,4.44,9972437.0
Asia,North Korea,1955,46.7,4.79,10086993.0
Asia,North Korea,1956,48.18,4.98,10285936.0
Asia,North Korea,1957,49.16,5.03,10547389.0
Asia,North Korea,1958,49.73,4.96,10843979.0
Asia,North Korea,1959,50.43,4.79,11145152.0
Asia,North Korea,1960,50.9,4.58,11424179.0
Asia,North Korea,1961,51.25,4.36,11665593.0
Asia,North Korea,1962,51.64,4.17,11871720.0
Asia,North Korea,1963,52.15,4.06,12065470.0
Asia,North Korea,1964,52.86,4.02,12282421.0
Asia,North Korea,1965,53.76,4.06,12547524.0
Asia,North Korea,1966,54.84,4.16,12864683.0
Asia,North Korea,1967,55.97,4.26,13221826.0
Asia,North Korea,1968,57.07,4.34,13608611.0
Asia,North Korea,1969,58.1,4.36,14009168.0
Asia,North Korea,1970,59.06,4.33,14410400.0
Asia,North Korea,1971,59.93,4.21,14812363.0
Asia,North Korea,1972,60.74,4.04,15214615.0
Asia,North Korea,1973,61.5,3.82,15603001.0
Asia,North Korea,1974,62.22,3.56,15960127.0
Asia,North Korea,1975,62.88,3.31,16274740.0
Asia,North Korea,1976,63.49,3.08,16539029.0
Asia,North Korea,1977,64.04,2.89,16758826.0
Asia,North Korea,1978,64.53,2.76,16953621.0
Asia,North Korea,1979,64.98,2.69,17151321.0
Asia,North Korea,1980,65.39,2.68,17372167.0
Asia,North Korea,1981,65.75,2.69,17623335.0
Asia,North Korea,1982,66.08,2.7,17899236.0
Asia,North Korea,1983,66.4,2.69,18191881.0
Asia,North Korea,1984,66.69,2.65,18487997.0
Asia,North Korea,1985,67.0,2.59,18778101.0
Asia,North Korea,1986,67.36,2.52,19058988.0
Asia,North Korea,1987,67.78,2.44,19334550.0
Asia,North Korea,1988,68.22,2.37,19610512.0
Asia,North Korea,1989,68.63,2.33,19895390.0
Asia,North Korea,1990,68.9,2.29,20194354.0
Asia,North Korea,1991,69.2,2.26,20510208.0
Asia,North Korea,1992,69.4,2.24,20838082.0
Asia,North Korea,1993,69.6,2.2,21166230.0
Asia,North Korea,1994,69.7,2.16,21478544.0
Asia,North Korea,1995,58.6,2.12,21763670.0
Asia,North Korea,1996,58.7,2.08,22016510.0
Asia,North Korea,1997,58.8,2.04,22240826.0
Asia,North Korea,1998,58.9,2.02,22444986.0
Asia,North Korea,1999,59.0,2.0,22641747.0
Asia,North Korea,2000,59.1,1.99,22840218.0
Asia,North Korea,2001,59.2,1.99,23043441.0
Asia,North Korea,2002,59.3,2.0,23248053.0
Asia,North Korea,2003,69.9,2.0,23449173.0
Asia,North Korea,2004,70.0,2.0,23639296.0
Asia,North Korea,2005,70.2,2.01,23813324.0
Asia,North Korea,2006,70.4,2.01,23969897.0
Asia,North Korea,2007,70.6,2.01,24111945.0
Asia,North Korea,2008,70.9,2.01,24243829.0
Asia,North Korea,2009,71.0,2.0,24371806.0
Asia,North Korea,2010,71.2,2.0,24500506.0
Asia,North Korea,2011,71.4,2.0,24631359.0
Asia,North Korea,2012,71.6,2.0,24763353.0
Asia,North Korea,2013,71.8,1.99,24895705.0
Asia,North Korea,2014,71.9,1.98,25026772.0
Asia,North Korea,2015,72.1,1.97,25155317.0
Asia,South Korea,1950,43.02,4.02,19211386.0
Asia,South Korea,1951,40.52,4.33,19304737.0
Asia,South Korea,1952,40.02,4.89,19566860.0
Asia,South Korea,1953,45.02,5.35,19979069.0
Asia,South Korea,1954,48.02,5.73,20520601.0
Asia,South Korea,1955,49.55,6.01,21168611.0
Asia,South Korea,1956,50.22,6.2,21897911.0
Asia,South Korea,1957,50.9,6.31,22681233.0
Asia,South Korea,1958,51.6,6.33,23490027.0
Asia,South Korea,1959,52.3,6.27,24295786.0
Asia,South Korea,1960,53.02,6.16,25074028.0
Asia,South Korea,1961,53.75,5.99,25808542.0
Asia,South Korea,1962,54.51,5.79,26495107.0
Asia,South Korea,1963,55.27,5.57,27143075.0
Asia,South Korea,1964,56.04,5.36,27770874.0
Asia,South Korea,1965,56.84,5.16,28392722.0
Asia,South Korea,1966,57.67,4.99,29006181.0
Asia,South Korea,1967,58.54,4.85,29606633.0
Asia,South Korea,1968,59.44,4.73,30204127.0
Asia,South Korea,1969,60.35,4.62,30811523.0
Asia,South Korea,1970,61.22,4.53,31437141.0
Asia,South Korea,1971,62.02,4.41,32087884.0
Asia,South Korea,1972,62.73,4.27,32759447.0
Asia,South Korea,1973,63.34,4.09,33435268.0
Asia,South Korea,1974,63.84,3.87,34091816.0
Asia,South Korea,1975,64.26,3.62,34713078.0
Asia,South Korea,1976,64.62,3.36,35290737.0
Asia,South Korea,1977,64.95,3.11,35832213.0
Asia,South Korea,1978,65.31,2.88,36356187.0
Asia,South Korea,1979,65.7,2.69,36889651.0
Asia,South Korea,1980,66.15,2.52,37451085.0
Asia,South Korea,1981,66.66,2.38,38046253.0
Asia,South Korea,1982,67.21,2.24,38665964.0
Asia,South Korea,1983,67.78,2.11,39295418.0
Asia,South Korea,1984,68.37,1.98,39912900.0
Asia,South Korea,1985,68.98,1.86,40501917.0
Asia,South Korea,1986,69.58,1.75,41059473.0
Asia,South Korea,1987,70.18,1.67,41588374.0
Asia,South Korea,1988,70.75,1.63,42085050.0
Asia,South Korea,1989,71.29,1.61,42546704.0
Asia,South Korea,1990,71.8,1.61,42972254.0
Asia,South Korea,1991,72.2,1.63,43358716.0
Asia,South Korea,1992,72.7,1.65,43708170.0
Asia,South Korea,1993,73.1,1.66,44031222.0
Asia,South Korea,1994,73.6,1.65,44342530.0
Asia,South Korea,1995,74.0,1.63,44652994.0
Asia,South Korea,1996,74.5,1.59,44967346.0
Asia,South Korea,1997,74.9,1.54,45283939.0
Asia,South Korea,1998,75.4,1.48,45599569.0
Asia,South Korea,1999,75.8,1.41,45908307.0
Asia,South Korea,2000,76.3,1.35,46206271.0
Asia,South Korea,2001,76.7,1.3,46492324.0
Asia,South Korea,2002,77.1,1.25,46769579.0
Asia,South Korea,2003,77.7,1.22,47043251.0
Asia,South Korea,2004,78.2,1.2,47320454.0
Asia,South Korea,2005,78.7,1.2,47605863.0
Asia,South Korea,2006,79.1,1.2,47901643.0
Asia,South Korea,2007,79.4,1.21,48205062.0
Asia,South Korea,2008,79.8,1.23,48509842.0
Asia,South Korea,2009,80.1,1.25,48807036.0
Asia,South Korea,2010,80.4,1.27,49090041.0
Asia,South Korea,2011,80.6,1.29,49356692.0
Asia,South Korea,2012,80.7,1.3,49608451.0
Asia,South Korea,2013,80.9,1.32,49846756.0
Asia,South Korea,2014,80.9,1.34,50074401.0
Asia,South Korea,2015,81.0,1.36,50293439.0
Asia,Kuwait,1950,52.29,7.23,152250.0
Asia,Kuwait,1951,52.95,7.22,163632.0
Asia,Kuwait,1952,54.13,7.21,173622.0
Asia,Kuwait,1953,55.27,7.2,181957.0
Asia,Kuwait,1954,56.36,7.2,188811.0
Asia,Kuwait,1955,57.43,7.19,194795.0
Asia,Kuwait,1956,58.45,7.2,200988.0
Asia,Kuwait,1957,59.44,7.2,208907.0
Asia,Kuwait,1958,60.38,7.21,220405.0
Asia,Kuwait,1959,61.29,7.23,237516.0
Asia,Kuwait,1960,62.15,7.25,261962.0
Asia,Kuwait,1961,62.98,7.28,294639.0
Asia,Kuwait,1962,63.77,7.31,335161.0
Asia,Kuwait,1963,64.53,7.35,381665.0
Asia,Kuwait,1964,65.24,7.38,431366.0
Asia,Kuwait,1965,65.92,7.41,482173.0
Asia,Kuwait,1966,66.58,7.42,533521.0
Asia,Kuwait,1967,67.2,7.41,585831.0
Asia,Kuwait,1968,67.8,7.38,639170.0
Asia,Kuwait,1969,68.38,7.33,693876.0
Asia,Kuwait,1970,68.93,7.24,750184.0
